period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-04-05,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Mountain,Mountain,118221,megawatthours
2023-04-05,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Pacific,Pacific,118067,megawatthours
2023-04-05,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,56876,megawatthours
2023-04-05,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Central,Central,57177,megawatthours
2023-04-05,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,57251,megawatthours
2023-04-05,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,57058,megawatthours
2023-04-05,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,56876,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Arizona,Arizona,65521,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Central,Central,64930,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Eastern,Eastern,64592,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Mountain,Mountain,65235,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Pacific,Pacific,65521,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,63121,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Central,Central,62693,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,62479,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,62899,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,63121,megawatthours
2023-04-05,SCL,Seattle City Light,DF,Day-ahead demand forecast,Arizona,Arizona,28119,megawatthours
2023-04-05,SCL,Seattle City Light,DF,Day-ahead demand forecast,Central,Central,28199,megawatthours
2023-04-05,SCL,Seattle City Light,DF,Day-ahead demand forecast,Eastern,Eastern,28249,megawatthours
2023-04-05,SCL,Seattle City Light,DF,Day-ahead demand forecast,Mountain,Mountain,28157,megawatthours
2023-04-05,SCL,Seattle City Light,DF,Day-ahead demand forecast,Pacific,Pacific,28119,megawatthours
2023-04-05,SE,Southeast,DF,Day-ahead demand forecast,Arizona,Arizona,612786,megawatthours
2023-04-05,SE,Southeast,DF,Day-ahead demand forecast,Central,Central,612295,megawatthours
2023-04-05,SE,Southeast,DF,Day-ahead demand forecast,Eastern,Eastern,611620,megawatthours
2023-04-05,SE,Southeast,DF,Day-ahead demand forecast,Mountain,Mountain,612539,megawatthours
2023-04-05,SE,Southeast,DF,Day-ahead demand forecast,Pacific,Pacific,612786,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,5302,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Central,Central,5283,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,5272,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,5293,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,5302,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Arizona,Arizona,612786,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Central,Central,612295,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Eastern,Eastern,611620,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Mountain,Mountain,612539,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Pacific,Pacific,612786,megawatthours
2023-04-05,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,1677,megawatthours
2023-04-05,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Central,Central,1669,megawatthours
2023-04-05,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,1653,megawatthours
2023-04-05,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,1668,megawatthours
2023-04-05,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,1677,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Arizona,Arizona,69173,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Central,Central,69213,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Eastern,Eastern,69212,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Mountain,Mountain,69215,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Pacific,Pacific,69173,megawatthours
2023-04-05,SW,Southwest,DF,Day-ahead demand forecast,Arizona,Arizona,245785,megawatthours
2023-04-05,SW,Southwest,DF,Day-ahead demand forecast,Central,Central,245916,megawatthours
2023-04-05,SW,Southwest,DF,Day-ahead demand forecast,Eastern,Eastern,245982,megawatthours
2023-04-05,SW,Southwest,DF,Day-ahead demand forecast,Mountain,Mountain,245864,megawatthours
2023-04-05,SW,Southwest,DF,Day-ahead demand forecast,Pacific,Pacific,245785,megawatthours
2023-04-05,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,697210,megawatthours
2023-04-05,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Central,Central,695852,megawatthours
2023-04-05,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,697677,megawatthours
2023-04-05,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,696347,megawatthours
2023-04-05,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,697210,megawatthours
2023-04-05,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Arizona,Arizona,7518,megawatthours
2023-04-05,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Central,Central,7514,megawatthours
2023-04-05,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Eastern,Eastern,7513,megawatthours
2023-04-05,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Mountain,Mountain,7516,megawatthours
2023-04-05,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Pacific,Pacific,7518,megawatthours
2023-04-05,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,68218,megawatthours
2023-04-05,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Central,Central,68076,megawatthours
2023-04-05,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,67988,megawatthours
2023-04-05,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,68152,megawatthours
2023-04-05,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,68218,megawatthours
2023-04-05,TEN,Tennessee,DF,Day-ahead demand forecast,Arizona,Arizona,426315,megawatthours
2023-04-05,TEN,Tennessee,DF,Day-ahead demand forecast,Central,Central,427291,megawatthours
2023-04-05,TEN,Tennessee,DF,Day-ahead demand forecast,Eastern,Eastern,427801,megawatthours
2023-04-05,TEN,Tennessee,DF,Day-ahead demand forecast,Mountain,Mountain,426808,megawatthours
2023-04-05,TEN,Tennessee,DF,Day-ahead demand forecast,Pacific,Pacific,426315,megawatthours
2023-04-05,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Arizona,Arizona,32796,megawatthours
2023-04-05,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Central,Central,32835,megawatthours
2023-04-05,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Eastern,Eastern,32844,megawatthours
2023-04-05,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Mountain,Mountain,32821,megawatthours
2023-04-05,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Pacific,Pacific,32796,megawatthours
2023-04-05,TEX,Texas,DF,Day-ahead demand forecast,Arizona,Arizona,1051136,megawatthours
2023-04-05,TEX,Texas,DF,Day-ahead demand forecast,Central,Central,1059909,megawatthours
2023-04-05,TEX,Texas,DF,Day-ahead demand forecast,Eastern,Eastern,1066498,megawatthours
2023-04-05,TEX,Texas,DF,Day-ahead demand forecast,Mountain,Mountain,1055170,megawatthours
2023-04-05,TEX,Texas,DF,Day-ahead demand forecast,Pacific,Pacific,1051136,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,6866,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Central,Central,6848,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,6837,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,6857,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,6866,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Arizona,Arizona,14809,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Central,Central,14859,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Eastern,Eastern,14883,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Mountain,Mountain,14836,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Pacific,Pacific,14809,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Arizona,Arizona,426315,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Central,Central,427291,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Eastern,Eastern,427801,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Mountain,Mountain,426808,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Pacific,Pacific,426315,megawatthours
2023-04-05,US48,United States Lower 48,DF,Day-ahead demand forecast,Arizona,Arizona,10463979,megawatthours
2023-04-05,US48,United States Lower 48,DF,Day-ahead demand forecast,Central,Central,10469975,megawatthours
2023-04-05,US48,United States Lower 48,DF,Day-ahead demand forecast,Eastern,Eastern,10478779,megawatthours
2023-04-05,US48,United States Lower 48,DF,Day-ahead demand forecast,Mountain,Mountain,10466876,megawatthours
2023-04-05,US48,United States Lower 48,DF,Day-ahead demand forecast,Pacific,Pacific,10463979,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Arizona,Arizona,73910,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Central,Central,73958,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Eastern,Eastern,73998,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Mountain,Mountain,73910,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Pacific,Pacific,73910,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Arizona,Arizona,16612,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Central,Central,16566,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Eastern,Eastern,16562,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Mountain,Mountain,16582,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Pacific,Pacific,16612,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Arizona,Arizona,1933,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Central,Central,1935,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Eastern,Eastern,1936,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Mountain,Mountain,1934,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Pacific,Pacific,1933,megawatthours
2023-04-05,TEPC,Tucson Electric Power,NG,Net generation,Arizona,Arizona,20994,megawatthours
2023-04-05,TEPC,Tucson Electric Power,NG,Net generation,Central,Central,21143,megawatthours
2023-04-05,TEPC,Tucson Electric Power,NG,Net generation,Eastern,Eastern,21292,megawatthours
2023-04-05,TEPC,Tucson Electric Power,NG,Net generation,Mountain,Mountain,21020,megawatthours
2023-04-05,TEPC,Tucson Electric Power,NG,Net generation,Pacific,Pacific,20994,megawatthours
2023-04-05,TEX,Texas,NG,Net generation,Arizona,Arizona,1047217,megawatthours
2023-04-05,TEX,Texas,NG,Net generation,Central,Central,1065243,megawatthours
2023-04-05,TEX,Texas,NG,Net generation,Eastern,Eastern,1075008,megawatthours
2023-04-05,TEX,Texas,NG,Net generation,Mountain,Mountain,1056098,megawatthours
2023-04-05,TEX,Texas,NG,Net generation,Pacific,Pacific,1047217,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,NG,Net generation,Arizona,Arizona,6879,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,NG,Net generation,Central,Central,6725,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,NG,Net generation,Eastern,Eastern,6649,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,NG,Net generation,Mountain,Mountain,6770,megawatthours
2023-04-05,TIDC,Turlock Irrigation District,NG,Net generation,Pacific,Pacific,6879,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Arizona,Arizona,4146,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Central,Central,4203,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Eastern,Eastern,4231,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Mountain,Mountain,4170,megawatthours
2023-04-05,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,Pacific,Pacific,4146,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,NG,Net generation,Arizona,Arizona,394958,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,NG,Net generation,Central,Central,397350,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,NG,Net generation,Eastern,Eastern,398318,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,NG,Net generation,Mountain,Mountain,396319,megawatthours
2023-04-05,TVA,Tennessee Valley Authority,NG,Net generation,Pacific,Pacific,394958,megawatthours
2023-04-05,US48,United States Lower 48,NG,Net generation,Arizona,Arizona,10279601,megawatthours
2023-04-05,US48,United States Lower 48,NG,Net generation,Central,Central,10298875,megawatthours
2023-04-05,US48,United States Lower 48,NG,Net generation,Eastern,Eastern,10309487,megawatthours
2023-04-05,US48,United States Lower 48,NG,Net generation,Mountain,Mountain,10289083,megawatthours
2023-04-05,US48,United States Lower 48,NG,Net generation,Pacific,Pacific,10279601,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Arizona,Arizona,96037,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Central,Central,96081,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Eastern,Eastern,96245,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Mountain,Mountain,96056,megawatthours
2023-04-05,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,Pacific,Pacific,96037,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Arizona,Arizona,22848,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Central,Central,22789,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Eastern,Eastern,22783,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Mountain,Mountain,22790,megawatthours
2023-04-05,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,Pacific,Pacific,22848,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Arizona,Arizona,125,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Central,Central,126,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Eastern,Eastern,126,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Mountain,Mountain,126,megawatthours
2023-04-05,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,Pacific,Pacific,125,megawatthours
2023-04-05,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Arizona,Arizona,1052,megawatthours
2023-04-05,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Central,Central,786,megawatthours
2023-04-05,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Eastern,Eastern,683,megawatthours
2023-04-05,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Mountain,Mountain,919,megawatthours
2023-04-05,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,Pacific,Pacific,1052,megawatthours
2023-04-05,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Arizona,Arizona,3316,megawatthours
2023-04-05,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Central,Central,3316,megawatthours
2023-04-05,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Eastern,Eastern,3315,megawatthours
2023-04-05,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Mountain,Mountain,3316,megawatthours
2023-04-05,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,Pacific,Pacific,3316,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,NG,Net generation,Central,Central,51498,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,NG,Net generation,Eastern,Eastern,50879,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,NG,Net generation,Mountain,Mountain,51966,megawatthours
2023-04-05,SC,South Carolina Public Service Authority,NG,Net generation,Pacific,Pacific,52403,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Arizona,Arizona,58958,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Central,Central,60028,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Eastern,Eastern,60543,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Mountain,Mountain,59517,megawatthours
2023-04-05,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,Pacific,Pacific,58958,megawatthours
2023-04-05,SCL,Seattle City Light,NG,Net generation,Arizona,Arizona,12061,megawatthours
2023-04-05,SCL,Seattle City Light,NG,Net generation,Central,Central,12264,megawatthours
2023-04-05,SCL,Seattle City Light,NG,Net generation,Eastern,Eastern,12217,megawatthours
2023-04-05,SCL,Seattle City Light,NG,Net generation,Mountain,Mountain,12155,megawatthours
2023-04-05,SCL,Seattle City Light,NG,Net generation,Pacific,Pacific,12061,megawatthours
2023-04-05,SE,Southeast,NG,Net generation,Arizona,Arizona,630566,megawatthours
2023-04-05,SE,Southeast,NG,Net generation,Central,Central,626927,megawatthours
2023-04-05,SE,Southeast,NG,Net generation,Eastern,Eastern,625153,megawatthours
2023-04-05,SE,Southeast,NG,Net generation,Mountain,Mountain,628710,megawatthours
2023-04-05,SE,Southeast,NG,Net generation,Pacific,Pacific,630566,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,NG,Net generation,Arizona,Arizona,39713,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,NG,Net generation,Central,Central,39385,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,NG,Net generation,Eastern,Eastern,39108,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,NG,Net generation,Mountain,Mountain,39588,megawatthours
2023-04-05,SEC,Seminole Electric Cooperative,NG,Net generation,Pacific,Pacific,39713,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Arizona,Arizona,630566,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Central,Central,626927,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Eastern,Eastern,625153,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Mountain,Mountain,628710,megawatthours
2023-04-05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation,Pacific,Pacific,630566,megawatthours
2023-04-05,SPA,Southwestern Power Administration,NG,Net generation,Arizona,Arizona,22294,megawatthours
2023-04-05,SPA,Southwestern Power Administration,NG,Net generation,Central,Central,22453,megawatthours
2023-04-05,SPA,Southwestern Power Administration,NG,Net generation,Eastern,Eastern,22488,megawatthours
2023-04-05,SPA,Southwestern Power Administration,NG,Net generation,Mountain,Mountain,22372,megawatthours
2023-04-05,SPA,Southwestern Power Administration,NG,Net generation,Pacific,Pacific,22294,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Arizona,Arizona,158937,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Central,Central,158601,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Eastern,Eastern,158437,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Mountain,Mountain,158850,megawatthours
2023-04-05,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,Pacific,Pacific,158937,megawatthours
2023-04-05,SW,Southwest,NG,Net generation,Arizona,Arizona,314424,megawatthours
2023-04-05,SW,Southwest,NG,Net generation,Central,Central,316883,megawatthours
2023-04-05,SW,Southwest,NG,Net generation,Eastern,Eastern,318135,megawatthours
2023-04-05,SW,Southwest,NG,Net generation,Mountain,Mountain,315564,megawatthours
2023-04-05,SW,Southwest,NG,Net generation,Pacific,Pacific,314424,megawatthours
2023-04-05,SWPP,Southwest Power Pool,NG,Net generation,Arizona,Arizona,695530,megawatthours
2023-04-05,SWPP,Southwest Power Pool,NG,Net generation,Central,Central,697117,megawatthours
2023-04-05,SWPP,Southwest Power Pool,NG,Net generation,Eastern,Eastern,698725,megawatthours
2023-04-05,SWPP,Southwest Power Pool,NG,Net generation,Mountain,Mountain,696032,megawatthours
2023-04-05,SWPP,Southwest Power Pool,NG,Net generation,Pacific,Pacific,695530,megawatthours
2023-04-05,TAL,City of Tallahassee,NG,Net generation,Arizona,Arizona,9125,megawatthours
2023-04-05,TAL,City of Tallahassee,NG,Net generation,Central,Central,9123,megawatthours
2023-04-05,TAL,City of Tallahassee,NG,Net generation,Eastern,Eastern,9137,megawatthours
2023-04-05,TAL,City of Tallahassee,NG,Net generation,Mountain,Mountain,9123,megawatthours
2023-04-05,TAL,City of Tallahassee,NG,Net generation,Pacific,Pacific,9125,megawatthours
2023-04-05,TEC,Tampa Electric Company,NG,Net generation,Arizona,Arizona,60824,megawatthours
2023-04-05,TEC,Tampa Electric Company,NG,Net generation,Central,Central,60925,megawatthours
2023-04-05,TEC,Tampa Electric Company,NG,Net generation,Eastern,Eastern,60974,megawatthours
2023-04-05,TEC,Tampa Electric Company,NG,Net generation,Mountain,Mountain,60865,megawatthours
2023-04-05,TEC,Tampa Electric Company,NG,Net generation,Pacific,Pacific,60824,megawatthours
2023-04-05,TEN,Tennessee,NG,Net generation,Arizona,Arizona,394958,megawatthours
2023-04-05,TEN,Tennessee,NG,Net generation,Central,Central,397350,megawatthours
2023-04-05,TEN,Tennessee,NG,Net generation,Eastern,Eastern,398318,megawatthours
2023-04-05,TEN,Tennessee,NG,Net generation,Mountain,Mountain,396319,megawatthours
2023-04-05,TEN,Tennessee,NG,Net generation,Pacific,Pacific,394958,megawatthours
2023-04-05,NE,New England,NG,Net generation,Eastern,Eastern,262438,megawatthours
2023-04-05,NE,New England,NG,Net generation,Mountain,Mountain,263669,megawatthours
2023-04-05,NE,New England,NG,Net generation,Pacific,Pacific,264354,megawatthours
2023-04-05,NEVP,Nevada Power Company,NG,Net generation,Arizona,Arizona,83411,megawatthours
2023-04-05,NEVP,Nevada Power Company,NG,Net generation,Central,Central,84006,megawatthours
2023-04-05,NEVP,Nevada Power Company,NG,Net generation,Eastern,Eastern,84216,megawatthours
2023-04-05,NEVP,Nevada Power Company,NG,Net generation,Mountain,Mountain,83739,megawatthours
2023-04-05,NEVP,Nevada Power Company,NG,Net generation,Pacific,Pacific,83411,megawatthours
2023-04-05,NW,Northwest,NG,Net generation,Arizona,Arizona,928858,megawatthours
2023-04-05,NW,Northwest,NG,Net generation,Central,Central,931426,megawatthours
2023-04-05,NW,Northwest,NG,Net generation,Eastern,Eastern,932683,megawatthours
2023-04-05,NW,Northwest,NG,Net generation,Mountain,Mountain,930092,megawatthours
2023-04-05,NW,Northwest,NG,Net generation,Pacific,Pacific,928858,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,NG,Net generation,Arizona,Arizona,57621,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,NG,Net generation,Central,Central,57368,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,NG,Net generation,Eastern,Eastern,57368,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,NG,Net generation,Mountain,Mountain,57482,megawatthours
2023-04-05,NWMT,NorthWestern Corporation,NG,Net generation,Pacific,Pacific,57621,megawatthours
2023-04-05,NY,New York,NG,Net generation,Arizona,Arizona,309357,megawatthours
2023-04-05,NY,New York,NG,Net generation,Central,Central,307930,megawatthours
2023-04-05,NY,New York,NG,Net generation,Eastern,Eastern,307397,megawatthours
2023-04-05,NY,New York,NG,Net generation,Mountain,Mountain,308687,megawatthours
2023-04-05,NY,New York,NG,Net generation,Pacific,Pacific,309357,megawatthours
2023-04-05,NYIS,New York Independent System Operator,NG,Net generation,Arizona,Arizona,309357,megawatthours
2023-04-05,NYIS,New York Independent System Operator,NG,Net generation,Central,Central,307930,megawatthours
2023-04-05,NYIS,New York Independent System Operator,NG,Net generation,Eastern,Eastern,307397,megawatthours
2023-04-05,NYIS,New York Independent System Operator,NG,Net generation,Mountain,Mountain,308687,megawatthours
2023-04-05,NYIS,New York Independent System Operator,NG,Net generation,Pacific,Pacific,309357,megawatthours
