period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-04-04,NYIS,New York Independent System Operator,NG,Net generation,Arizona,Arizona,288931,megawatthours
2023-04-04,NYIS,New York Independent System Operator,NG,Net generation,Central,Central,290322,megawatthours
2023-04-04,NYIS,New York Independent System Operator,NG,Net generation,Eastern,Eastern,291035,megawatthours
2023-04-04,NYIS,New York Independent System Operator,NG,Net generation,Mountain,Mountain,289494,megawatthours
2023-04-04,NYIS,New York Independent System Operator,NG,Net generation,Pacific,Pacific,288931,megawatthours
2023-04-04,PACE,PacifiCorp East,NG,Net generation,Arizona,Arizona,134283,megawatthours
2023-04-04,PACE,PacifiCorp East,NG,Net generation,Central,Central,134340,megawatthours
2023-04-04,PACE,PacifiCorp East,NG,Net generation,Eastern,Eastern,133887,megawatthours
2023-04-04,PACE,PacifiCorp East,NG,Net generation,Mountain,Mountain,134263,megawatthours
2023-04-04,PACE,PacifiCorp East,NG,Net generation,Pacific,Pacific,134283,megawatthours
2023-04-04,PACW,PacifiCorp West,NG,Net generation,Arizona,Arizona,16273,megawatthours
2023-04-04,PACW,PacifiCorp West,NG,Net generation,Central,Central,16379,megawatthours
2023-04-04,PACW,PacifiCorp West,NG,Net generation,Eastern,Eastern,16435,megawatthours
2023-04-04,PACW,PacifiCorp West,NG,Net generation,Mountain,Mountain,16252,megawatthours
2023-04-04,PACW,PacifiCorp West,NG,Net generation,Pacific,Pacific,16273,megawatthours
2023-04-04,PGE,Portland General Electric Company,NG,Net generation,Arizona,Arizona,20211,megawatthours
2023-04-04,PGE,Portland General Electric Company,NG,Net generation,Central,Central,20174,megawatthours
2023-04-04,PGE,Portland General Electric Company,NG,Net generation,Eastern,Eastern,20182,megawatthours
2023-04-04,PGE,Portland General Electric Company,NG,Net generation,Mountain,Mountain,20182,megawatthours
2023-04-04,PGE,Portland General Electric Company,NG,Net generation,Pacific,Pacific,20211,megawatthours
2023-04-04,PJM,"PJM Interconnection, LLC",NG,Net generation,Arizona,Arizona,1979575,megawatthours
2023-04-04,PJM,"PJM Interconnection, LLC",NG,Net generation,Central,Central,1977888,megawatthours
2023-04-04,PJM,"PJM Interconnection, LLC",NG,Net generation,Eastern,Eastern,1977231,megawatthours
2023-04-04,PJM,"PJM Interconnection, LLC",NG,Net generation,Mountain,Mountain,1979268,megawatthours
2023-04-04,PJM,"PJM Interconnection, LLC",NG,Net generation,Pacific,Pacific,1979575,megawatthours
2023-04-04,PNM,Public Service Company of New Mexico,NG,Net generation,Arizona,Arizona,47737,megawatthours
2023-04-04,PNM,Public Service Company of New Mexico,NG,Net generation,Central,Central,47448,megawatthours
2023-04-04,PNM,Public Service Company of New Mexico,NG,Net generation,Eastern,Eastern,47341,megawatthours
2023-04-04,PNM,Public Service Company of New Mexico,NG,Net generation,Mountain,Mountain,47602,megawatthours
2023-04-04,PNM,Public Service Company of New Mexico,NG,Net generation,Pacific,Pacific,47737,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,NG,Net generation,Arizona,Arizona,132281,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,NG,Net generation,Central,Central,130835,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,NG,Net generation,Eastern,Eastern,130232,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,NG,Net generation,Mountain,Mountain,131538,megawatthours
2023-04-04,PSCO,Public Service Company of Colorado,NG,Net generation,Pacific,Pacific,132281,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,Arizona,Arizona,24093,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,Central,Central,24297,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,Eastern,Eastern,24351,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,Mountain,Mountain,24203,megawatthours
2023-04-04,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,Pacific,Pacific,24093,megawatthours
2023-04-04,SC,South Carolina Public Service Authority,NG,Net generation,Arizona,Arizona,39847,megawatthours
2023-04-04,GVL,Gainesville Regional Utilities,NG,Net generation,Mountain,Mountain,4881,megawatthours
2023-04-04,GVL,Gainesville Regional Utilities,NG,Net generation,Pacific,Pacific,4882,megawatthours
2023-04-04,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Arizona,Arizona,134,megawatthours
2023-04-04,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Central,Central,148,megawatthours
2023-04-04,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Eastern,Eastern,149,megawatthours
2023-04-04,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Mountain,Mountain,141,megawatthours
2023-04-04,GWA,"NaturEner Power Watch, LLC",NG,Net generation,Pacific,Pacific,134,megawatthours
2023-04-04,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Arizona,Arizona,513,megawatthours
2023-04-04,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Central,Central,519,megawatthours
2023-04-04,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Eastern,Eastern,521,megawatthours
2023-04-04,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Mountain,Mountain,516,megawatthours
2023-04-04,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,Pacific,Pacific,513,megawatthours
2023-04-04,HST,City of Homestead,NG,Net generation,Arizona,Arizona,0,megawatthours
2023-04-04,HST,City of Homestead,NG,Net generation,Central,Central,0,megawatthours
2023-04-04,HST,City of Homestead,NG,Net generation,Eastern,Eastern,0,megawatthours
2023-04-04,HST,City of Homestead,NG,Net generation,Mountain,Mountain,0,megawatthours
2023-04-04,HST,City of Homestead,NG,Net generation,Pacific,Pacific,0,megawatthours
2023-04-04,IID,Imperial Irrigation District,NG,Net generation,Arizona,Arizona,16240,megawatthours
2023-04-04,IID,Imperial Irrigation District,NG,Net generation,Central,Central,16208,megawatthours
2023-04-04,IID,Imperial Irrigation District,NG,Net generation,Eastern,Eastern,16170,megawatthours
2023-04-04,IID,Imperial Irrigation District,NG,Net generation,Mountain,Mountain,16224,megawatthours
2023-04-04,IID,Imperial Irrigation District,NG,Net generation,Pacific,Pacific,16240,megawatthours
2023-04-04,IPCO,Idaho Power Company,NG,Net generation,Arizona,Arizona,38846,megawatthours
2023-04-04,IPCO,Idaho Power Company,NG,Net generation,Central,Central,39109,megawatthours
2023-04-04,IPCO,Idaho Power Company,NG,Net generation,Eastern,Eastern,39534,megawatthours
2023-04-04,IPCO,Idaho Power Company,NG,Net generation,Mountain,Mountain,38938,megawatthours
2023-04-04,IPCO,Idaho Power Company,NG,Net generation,Pacific,Pacific,38846,megawatthours
2023-04-04,ISNE,ISO New England,NG,Net generation,Arizona,Arizona,232787,megawatthours
2023-04-04,ISNE,ISO New England,NG,Net generation,Central,Central,233234,megawatthours
2023-04-04,ISNE,ISO New England,NG,Net generation,Eastern,Eastern,233624,megawatthours
2023-04-04,ISNE,ISO New England,NG,Net generation,Mountain,Mountain,233103,megawatthours
2023-04-04,ISNE,ISO New England,NG,Net generation,Pacific,Pacific,232787,megawatthours
2023-04-04,JEA,JEA,NG,Net generation,Arizona,Arizona,22024,megawatthours
2023-04-04,JEA,JEA,NG,Net generation,Central,Central,21661,megawatthours
2023-04-04,JEA,JEA,NG,Net generation,Eastern,Eastern,21690,megawatthours
2023-04-04,JEA,JEA,NG,Net generation,Mountain,Mountain,21829,megawatthours
2023-04-04,JEA,JEA,NG,Net generation,Pacific,Pacific,22024,megawatthours
2023-04-04,LDWP,Los Angeles Department of Water and Power,NG,Net generation,Arizona,Arizona,39169,megawatthours
2023-04-04,LDWP,Los Angeles Department of Water and Power,NG,Net generation,Central,Central,39086,megawatthours
2023-04-04,LDWP,Los Angeles Department of Water and Power,NG,Net generation,Eastern,Eastern,38815,megawatthours
2023-04-04,LDWP,Los Angeles Department of Water and Power,NG,Net generation,Mountain,Mountain,39125,megawatthours
2023-04-04,LDWP,Los Angeles Department of Water and Power,NG,Net generation,Pacific,Pacific,39169,megawatthours
2023-04-04,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,Arizona,Arizona,76946,megawatthours
2023-04-04,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,Central,Central,76450,megawatthours
2023-04-04,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,Eastern,Eastern,76179,megawatthours
2023-04-04,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,Mountain,Mountain,76736,megawatthours
2023-04-04,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,Pacific,Pacific,76946,megawatthours
2023-04-04,MIDA,Mid-Atlantic,NG,Net generation,Arizona,Arizona,1979575,megawatthours
2023-04-04,MIDA,Mid-Atlantic,NG,Net generation,Central,Central,1977888,megawatthours
2023-04-04,MIDA,Mid-Atlantic,NG,Net generation,Eastern,Eastern,1977231,megawatthours
2023-04-04,MIDA,Mid-Atlantic,NG,Net generation,Mountain,Mountain,1979268,megawatthours
2023-04-04,MIDA,Mid-Atlantic,NG,Net generation,Pacific,Pacific,1979575,megawatthours
2023-04-04,MIDW,Midwest,NG,Net generation,Arizona,Arizona,1749826,megawatthours
2023-04-04,MIDW,Midwest,NG,Net generation,Central,Central,1746662,megawatthours
2023-04-04,MIDW,Midwest,NG,Net generation,Eastern,Eastern,1744477,megawatthours
2023-04-04,MIDW,Midwest,NG,Net generation,Mountain,Mountain,1748246,megawatthours
2023-04-04,MIDW,Midwest,NG,Net generation,Pacific,Pacific,1749826,megawatthours
2023-04-04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Net generation,Arizona,Arizona,1620573,megawatthours
2023-04-04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Net generation,Central,Central,1617990,megawatthours
2023-04-04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Net generation,Eastern,Eastern,1616092,megawatthours
2023-04-04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Net generation,Mountain,Mountain,1619357,megawatthours
2023-04-04,MISO,"Midcontinent Independent System Operator, Inc.",NG,Net generation,Pacific,Pacific,1620573,megawatthours
2023-04-04,NE,New England,NG,Net generation,Arizona,Arizona,232787,megawatthours
2023-04-04,NE,New England,NG,Net generation,Central,Central,233234,megawatthours
2023-04-04,CPLW,Duke Energy Progress West,NG,Net generation,Pacific,Pacific,7422,megawatthours
2023-04-04,DEAA,"Arlington Valley, LLC",NG,Net generation,Arizona,Arizona,10802,megawatthours
2023-04-04,DEAA,"Arlington Valley, LLC",NG,Net generation,Central,Central,10267,megawatthours
2023-04-04,DEAA,"Arlington Valley, LLC",NG,Net generation,Eastern,Eastern,9921,megawatthours
2023-04-04,DEAA,"Arlington Valley, LLC",NG,Net generation,Mountain,Mountain,10607,megawatthours
2023-04-04,DEAA,"Arlington Valley, LLC",NG,Net generation,Pacific,Pacific,10802,megawatthours
2023-04-04,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Arizona,Arizona,7716,megawatthours
2023-04-04,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Central,Central,7675,megawatthours
2023-04-04,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Eastern,Eastern,7668,megawatthours
2023-04-04,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Mountain,Mountain,7719,megawatthours
2023-04-04,DOPD,PUD No. 1 of Douglas County,NG,Net generation,Pacific,Pacific,7716,megawatthours
2023-04-04,DUK,Duke Energy Carolinas,NG,Net generation,Arizona,Arizona,277771,megawatthours
2023-04-04,DUK,Duke Energy Carolinas,NG,Net generation,Central,Central,276866,megawatthours
2023-04-04,DUK,Duke Energy Carolinas,NG,Net generation,Eastern,Eastern,276100,megawatthours
2023-04-04,DUK,Duke Energy Carolinas,NG,Net generation,Mountain,Mountain,277299,megawatthours
2023-04-04,DUK,Duke Energy Carolinas,NG,Net generation,Pacific,Pacific,277771,megawatthours
2023-04-04,EPE,El Paso Electric Company,NG,Net generation,Arizona,Arizona,10456,megawatthours
2023-04-04,EPE,El Paso Electric Company,NG,Net generation,Central,Central,10517,megawatthours
2023-04-04,EPE,El Paso Electric Company,NG,Net generation,Eastern,Eastern,10557,megawatthours
2023-04-04,EPE,El Paso Electric Company,NG,Net generation,Mountain,Mountain,10496,megawatthours
2023-04-04,EPE,El Paso Electric Company,NG,Net generation,Pacific,Pacific,10456,megawatthours
2023-04-04,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Arizona,Arizona,1196467,megawatthours
2023-04-04,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Central,Central,1196115,megawatthours
2023-04-04,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Eastern,Eastern,1196792,megawatthours
2023-04-04,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Mountain,Mountain,1196023,megawatthours
2023-04-04,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,Pacific,Pacific,1196467,megawatthours
2023-04-04,FLA,Florida,NG,Net generation,Arizona,Arizona,731474,megawatthours
2023-04-04,FLA,Florida,NG,Net generation,Central,Central,729136,megawatthours
2023-04-04,FLA,Florida,NG,Net generation,Eastern,Eastern,728285,megawatthours
2023-04-04,FLA,Florida,NG,Net generation,Mountain,Mountain,730291,megawatthours
2023-04-04,FLA,Florida,NG,Net generation,Pacific,Pacific,731474,megawatthours
2023-04-04,FMPP,Florida Municipal Power Pool,NG,Net generation,Arizona,Arizona,53470,megawatthours
2023-04-04,FMPP,Florida Municipal Power Pool,NG,Net generation,Central,Central,53243,megawatthours
2023-04-04,FMPP,Florida Municipal Power Pool,NG,Net generation,Eastern,Eastern,53168,megawatthours
2023-04-04,FMPP,Florida Municipal Power Pool,NG,Net generation,Mountain,Mountain,53358,megawatthours
2023-04-04,FMPP,Florida Municipal Power Pool,NG,Net generation,Pacific,Pacific,53470,megawatthours
2023-04-04,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Arizona,Arizona,125859,megawatthours
2023-04-04,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Central,Central,125341,megawatthours
2023-04-04,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Eastern,Eastern,125272,megawatthours
2023-04-04,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Mountain,Mountain,125572,megawatthours
2023-04-04,FPC,"Duke Energy Florida, Inc.",NG,Net generation,Pacific,Pacific,125859,megawatthours
2023-04-04,FPL,Florida Power & Light Co.,NG,Net generation,Arizona,Arizona,418216,megawatthours
2023-04-04,FPL,Florida Power & Light Co.,NG,Net generation,Central,Central,417759,megawatthours
2023-04-04,FPL,Florida Power & Light Co.,NG,Net generation,Eastern,Eastern,417535,megawatthours
2023-04-04,FPL,Florida Power & Light Co.,NG,Net generation,Mountain,Mountain,417914,megawatthours
2023-04-04,FPL,Florida Power & Light Co.,NG,Net generation,Pacific,Pacific,418216,megawatthours
2023-04-04,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Arizona,Arizona,15805,megawatthours
2023-04-04,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Central,Central,15644,megawatthours
2023-04-04,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Eastern,Eastern,15523,megawatthours
2023-04-04,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Mountain,Mountain,15723,megawatthours
2023-04-04,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,Pacific,Pacific,15805,megawatthours
2023-04-04,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Arizona,Arizona,57107,megawatthours
2023-04-04,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Central,Central,57196,megawatthours
2023-04-04,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Eastern,Eastern,57170,megawatthours
2023-04-04,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Mountain,Mountain,57196,megawatthours
2023-04-04,GRID,"Gridforce Energy Management, LLC",NG,Net generation,Pacific,Pacific,57107,megawatthours
2023-04-04,GRIF,"Griffith Energy, LLC",NG,Net generation,Arizona,Arizona,11772,megawatthours
2023-04-04,GRIF,"Griffith Energy, LLC",NG,Net generation,Central,Central,11764,megawatthours
2023-04-04,GRIF,"Griffith Energy, LLC",NG,Net generation,Eastern,Eastern,11760,megawatthours
2023-04-04,GRIF,"Griffith Energy, LLC",NG,Net generation,Mountain,Mountain,11767,megawatthours
2023-04-04,GRIF,"Griffith Energy, LLC",NG,Net generation,Pacific,Pacific,11772,megawatthours
2023-04-04,GVL,Gainesville Regional Utilities,NG,Net generation,Arizona,Arizona,4882,megawatthours
2023-04-04,GVL,Gainesville Regional Utilities,NG,Net generation,Central,Central,4872,megawatthours
2023-04-04,GVL,Gainesville Regional Utilities,NG,Net generation,Eastern,Eastern,4856,megawatthours
2023-04-04,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Arizona,Arizona,52307,megawatthours
2023-04-04,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Central,Central,52222,megawatthours
2023-04-04,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Eastern,Eastern,52206,megawatthours
2023-04-04,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Mountain,Mountain,52153,megawatthours
2023-04-04,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,Pacific,Pacific,52307,megawatthours
2023-04-04,AVA,Avista Corporation,NG,Net generation,Arizona,Arizona,25261,megawatthours
2023-04-04,AVA,Avista Corporation,NG,Net generation,Central,Central,24974,megawatthours
2023-04-04,AVA,Avista Corporation,NG,Net generation,Eastern,Eastern,24859,megawatthours
2023-04-04,AVA,Avista Corporation,NG,Net generation,Mountain,Mountain,25147,megawatthours
2023-04-04,AVA,Avista Corporation,NG,Net generation,Pacific,Pacific,25261,megawatthours
2023-04-04,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Arizona,Arizona,19841,megawatthours
2023-04-04,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Central,Central,21544,megawatthours
2023-04-04,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Eastern,Eastern,22415,megawatthours
2023-04-04,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Mountain,Mountain,20725,megawatthours
2023-04-04,AVRN,"Avangrid Renewables, LLC",NG,Net generation,Pacific,Pacific,19841,megawatthours
2023-04-04,AZPS,Arizona Public Service Company,NG,Net generation,Arizona,Arizona,41568,megawatthours
2023-04-04,AZPS,Arizona Public Service Company,NG,Net generation,Central,Central,41356,megawatthours
2023-04-04,AZPS,Arizona Public Service Company,NG,Net generation,Eastern,Eastern,41292,megawatthours
2023-04-04,AZPS,Arizona Public Service Company,NG,Net generation,Mountain,Mountain,41541,megawatthours
2023-04-04,AZPS,Arizona Public Service Company,NG,Net generation,Pacific,Pacific,41568,megawatthours
2023-04-04,BANC,Balancing Authority of Northern California,NG,Net generation,Arizona,Arizona,39657,megawatthours
2023-04-04,BANC,Balancing Authority of Northern California,NG,Net generation,Central,Central,39603,megawatthours
2023-04-04,BANC,Balancing Authority of Northern California,NG,Net generation,Eastern,Eastern,39528,megawatthours
2023-04-04,BANC,Balancing Authority of Northern California,NG,Net generation,Mountain,Mountain,39630,megawatthours
2023-04-04,BANC,Balancing Authority of Northern California,NG,Net generation,Pacific,Pacific,39657,megawatthours
2023-04-04,BPAT,Bonneville Power Administration,NG,Net generation,Arizona,Arizona,204882,megawatthours
2023-04-04,BPAT,Bonneville Power Administration,NG,Net generation,Central,Central,207797,megawatthours
2023-04-04,BPAT,Bonneville Power Administration,NG,Net generation,Eastern,Eastern,208554,megawatthours
2023-04-04,BPAT,Bonneville Power Administration,NG,Net generation,Mountain,Mountain,206191,megawatthours
2023-04-04,BPAT,Bonneville Power Administration,NG,Net generation,Pacific,Pacific,204882,megawatthours
2023-04-04,CAL,California,NG,Net generation,Arizona,Arizona,560738,megawatthours
2023-04-04,CAL,California,NG,Net generation,Central,Central,557239,megawatthours
2023-04-04,CAL,California,NG,Net generation,Eastern,Eastern,556115,megawatthours
2023-04-04,CAL,California,NG,Net generation,Mountain,Mountain,558965,megawatthours
2023-04-04,CAL,California,NG,Net generation,Pacific,Pacific,560738,megawatthours
2023-04-04,CAR,Carolinas,NG,Net generation,Arizona,Arizona,537450,megawatthours
2023-04-04,CAR,Carolinas,NG,Net generation,Central,Central,536566,megawatthours
2023-04-04,CAR,Carolinas,NG,Net generation,Eastern,Eastern,535690,megawatthours
2023-04-04,CAR,Carolinas,NG,Net generation,Mountain,Mountain,537022,megawatthours
2023-04-04,CAR,Carolinas,NG,Net generation,Pacific,Pacific,537450,megawatthours
2023-04-04,CENT,Central,NG,Net generation,Arizona,Arizona,756044,megawatthours
2023-04-04,CENT,Central,NG,Net generation,Central,Central,754451,megawatthours
2023-04-04,CENT,Central,NG,Net generation,Eastern,Eastern,753032,megawatthours
2023-04-04,CENT,Central,NG,Net generation,Mountain,Mountain,755302,megawatthours
2023-04-04,CENT,Central,NG,Net generation,Pacific,Pacific,756044,megawatthours
2023-04-04,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Arizona,Arizona,15012,megawatthours
2023-04-04,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Central,Central,15068,megawatthours
2023-04-04,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Eastern,Eastern,15066,megawatthours
2023-04-04,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Mountain,Mountain,15074,megawatthours
2023-04-04,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,Pacific,Pacific,15012,megawatthours
2023-04-04,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,458756,megawatthours
2023-04-04,CISO,California Independent System Operator,NG,Net generation,Central,Central,455256,megawatthours
2023-04-04,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,454445,megawatthours
2023-04-04,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,456943,megawatthours
2023-04-04,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,458756,megawatthours
2023-04-04,CPLE,Duke Energy Progress East,NG,Net generation,Arizona,Arizona,142390,megawatthours
2023-04-04,CPLE,Duke Energy Progress East,NG,Net generation,Central,Central,142890,megawatthours
2023-04-04,CPLE,Duke Energy Progress East,NG,Net generation,Eastern,Eastern,143006,megawatthours
2023-04-04,CPLE,Duke Energy Progress East,NG,Net generation,Mountain,Mountain,142633,megawatthours
2023-04-04,CPLE,Duke Energy Progress East,NG,Net generation,Pacific,Pacific,142390,megawatthours
2023-04-04,CPLW,Duke Energy Progress West,NG,Net generation,Arizona,Arizona,7422,megawatthours
2023-04-04,CPLW,Duke Energy Progress West,NG,Net generation,Central,Central,7432,megawatthours
2023-04-04,CPLW,Duke Energy Progress West,NG,Net generation,Eastern,Eastern,7429,megawatthours
2023-04-04,CPLW,Duke Energy Progress West,NG,Net generation,Mountain,Mountain,7435,megawatthours
2023-04-04,TEX,Texas,TI,Total interchange,Arizona,Arizona,7456,megawatthours
2023-04-04,TEX,Texas,TI,Total interchange,Central,Central,6775,megawatthours
2023-04-04,TEX,Texas,TI,Total interchange,Eastern,Eastern,6555,megawatthours
2023-04-04,TEX,Texas,TI,Total interchange,Mountain,Mountain,7074,megawatthours
2023-04-04,TEX,Texas,TI,Total interchange,Pacific,Pacific,7456,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,TI,Total interchange,Arizona,Arizona,392,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,TI,Total interchange,Central,Central,558,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,TI,Total interchange,Eastern,Eastern,625,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,TI,Total interchange,Mountain,Mountain,519,megawatthours
2023-04-04,TIDC,Turlock Irrigation District,TI,Total interchange,Pacific,Pacific,392,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,Arizona,Arizona,-10621,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,Central,Central,-10630,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,Eastern,Eastern,-10659,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,Mountain,Mountain,-10623,megawatthours
2023-04-04,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,Pacific,Pacific,-10621,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,TI,Total interchange,Arizona,Arizona,-2283,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,TI,Total interchange,Central,Central,-1019,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,TI,Total interchange,Eastern,Eastern,-117,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,TI,Total interchange,Mountain,Mountain,-1627,megawatthours
2023-04-04,TVA,Tennessee Valley Authority,TI,Total interchange,Pacific,Pacific,-2283,megawatthours
2023-04-04,US48,United States Lower 48,TI,Total interchange,Arizona,Arizona,-60891,megawatthours
2023-04-04,US48,United States Lower 48,TI,Total interchange,Central,Central,-57503,megawatthours
2023-04-04,US48,United States Lower 48,TI,Total interchange,Eastern,Eastern,-55438,megawatthours
2023-04-04,US48,United States Lower 48,TI,Total interchange,Mountain,Mountain,-59090,megawatthours
2023-04-04,US48,United States Lower 48,TI,Total interchange,Pacific,Pacific,-60891,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,Arizona,Arizona,9685,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,Central,Central,10688,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,Eastern,Eastern,11129,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,Mountain,Mountain,10229,megawatthours
2023-04-04,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,Pacific,Pacific,9685,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,Arizona,Arizona,-1303,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,Central,Central,-876,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,Eastern,Eastern,-678,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,Mountain,Mountain,-1137,megawatthours
2023-04-04,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,Pacific,Pacific,-1303,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,TI,Total interchange,Arizona,Arizona,-1501,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,TI,Total interchange,Central,Central,-1515,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,TI,Total interchange,Eastern,Eastern,-1525,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,TI,Total interchange,Mountain,Mountain,-1504,megawatthours
2023-04-04,WAUW,Western Area Power Administration - Upper Great Plains West,TI,Total interchange,Pacific,Pacific,-1501,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",TI,Total interchange,Arizona,Arizona,162,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",TI,Total interchange,Mountain,Mountain,167,megawatthours
2023-04-04,WWA,"NaturEner Wind Watch, LLC",TI,Total interchange,Pacific,Pacific,162,megawatthours
2023-04-04,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",TI,Total interchange,Arizona,Arizona,3241,megawatthours
